CCF,ITU Shift,MAX IL,MIN IL,PDL,Ripple,Adj Iso,Adj Iso,Adj Iso,GD Ripple,GD Ripple,GD Ripple,GD Slope,Worst CD,Worst CD,Passband,Passband,Stopband,PMD,
194202.263177232,2.26317723150714,0.368391007386183,0.354921309220842,0,0.013469698165341,28.5399289038531,28.5399289038531,22.0062552630249,0.9342827978206,1.5811171568977,2.483818590201,7.49081146789443,54.0417378706991,73.2067111752599,43.9049578820122,32.5852629119763,62.9076629282208,0,
194101.987870344,1.98787034398993,0.372257568595476,0.354037491104096,0,0.01822007749138,28.6754279650711,28.6754279650711,22.0041142711921,0.9227623896933,1.5669665561191,2.8338234015192,7.48843095466771,53.7455594834682,73.379475289164,45.0338957919739,33.7259228560142,62.9589388895838,0,
194001.815942351,1.81594235100783,0.367304890787636,0.351863404695324,0,0.015441486092312,27.9516949665102,27.9516949665102,22.3022641966732,0.879364547372202,1.7528552226153,2.7046946444909,8.49654764386469,51.187602469372,70.1138013193258,44.6995043680072,33.4031621760223,62.9140896957542,0,
193902.060947787,2.06094778748229,0.369139561989066,0.356767452268993,0,0.012372109720073,27.9498602953087,27.9498602953087,22.0657304942727,0.985659650738899,1.6443442663877,2.5561530209993,8.8180656051564,54.4626957528521,74.4666700027494,44.1598039179808,32.8750745360157,62.9049857630453,0,
193802.095337057,2.09533705748618,0.372380802976732,0.355721580351068,0,0.016659222625664,28.1122876342284,28.1122876342284,21.4387822022365,0.901076147003902,1.7687049704708,2.7314520323997,8.77222442689918,51.2965978771774,71.0493536851288,44.667640966014,33.3945793600287,62.9314385430771,0,
193701.91979969,1.91979969001841,0.372288704552235,0.355351034926448,0,0.016937669625787,28.1123797326529,28.1123797326529,21.4349670616603,0.969193061987401,1.6071090657743,2.8578107054991,8.0508381743949,53.3139485522042,72.0928974372498,44.9682207119768,33.7068087999942,62.9158560894721,0,
193601.847769501,1.8477695005131,0.37108568111614,0.358731534265093,0,0.012354146851047,29.3174701540195,29.3174701540195,22.7324768779025,0.998503943014001,1.6473548052935,2.5453190975828,8.3496241754211,53.7102760376456,73.1807081927343,43.8119210419827,33.8120840740157,62.9127837502456,0,
193501.879086147,1.87908614650951,0.378374434122087,0.360905758616017,0,0.01746867550607,28.0575861515841,28.0575861515841,21.2994802720555,0.981923788298797,1.6406543368627,2.8940754063079,8.16339452482477,53.751149551988,72.1411263360665,44.9488923819736,33.7107257419848,62.9037450003671,0,
193402.013589618,2.01358961849473,0.377265831332927,0.362872234596813,0,0.014393596736114,28.0586947543733,28.0586947543733,21.3033070442249,0.9241278027608,1.822596105981,2.782808759902,8.90254111622409,52.0312429075659,70.6086152204762,44.629624683992,33.4030536999926,62.8991068000032,0,
193301.939464063,1.93946406251052,0.37790860444807,0.366127296597597,0,0.011781307850473,28.6485742513598,28.6485742513598,21.8491885438324,1.0257091969899,1.7049368956667,2.6449783961463,7.57748646949455,50.4016267017221,76.4105909155433,44.104380453995,32.8893871899927,62.8966244622425,0,
193201.968969271,1.96896927099442,0.380751849957399,0.367545338940623,0,0.013206511016776,28.9941969986787,28.9941969986787,22.1704100975848,0.909917613635301,1.8126988046032,2.7971458720901,8.76420498687374,53.2435509238326,72.1332029970597,44.6182640640181,33.4149028100073,62.8672038984951,0,
193101.790813946,1.79081394552486,0.382968996585074,0.371881164504972,0,0.011087832080102,28.6630317172014,28.6630317172014,21.8087468256063,0.9408328804526,1.5984366594239,2.5179772769956,7.86070864353547,54.993857976541,74.7301742674836,44.9242348039988,33.7324874739861,62.8712969218032,0,
193001.716492572,1.71649257151876,0.386144644447452,0.375109599663006,0,0.011035044784446,28.5749060010364,28.5749060010364,21.8045500919904,0.9545273217167,1.6095271503654,2.5236025422682,6.99082653539839,54.6244876978221,74.4471583427583,43.7804088179837,33.8424644260085,62.8698797836259,0,
192901.745843798,1.74584379798034,0.392391035906822,0.3769435936084,0,0.015447442298422,28.568659609577,28.568659609577,21.8035704272639,0.949475514904901,1.5926257918562,2.4867769201346,7.06028356704126,53.3062116105214,73.361449059496,44.9137298419955,33.7451562460046,62.8495091563382,0,
192801.878706608,1.87870660799672,0.399560327052566,0.381622326918697,0,0.017938000133869,28.8401101363544,28.8401101363544,22.0113654263418,0.9176907627294,1.5313299734482,2.751643063494,7.95534912477986,51.1882859877517,71.401979765659,44.5978985539987,33.4408848439925,62.8990301306185,0,
192702.114920317,2.11492031748639,0.39825197612112,0.384377795456281,0,0.013874180664839,28.3836609869752,28.3836609869752,21.6412146208753,1.0660838581797,1.7344420899464,2.6635727776735,8.74122916653506,49.7341996063255,75.4981357316069,44.075443225971,32.9299714639783,62.8838589959778,0,
192601.835636788,1.83563678798964,0.403684072959084,0.386103126941775,0,0.017580946017309,28.3782288901372,28.3782288901372,20.9914093378383,0.9820896344009,1.6116573368787,2.8393569449662,8.41081603894319,52.3087230828537,70.8766042301818,44.5837499640184,33.4498737700051,62.8660302904609,0,
192501.969748357,1.96974835701985,0.403977525509781,0.389330847595286,0,0.014646677914495,29.0926434780657,29.0926434780657,21.0030565167527,1.0312165494702,1.6946462956829,2.608099399818,7.84043336972784,54.8782067081333,73.7290809321507,44.8835083420272,33.7612096299999,62.8919430560782,0,
192402.207249162,2.20724916199106,0.404718127376958,0.393440757507353,0,0.011277369869605,29.0919028761985,29.0919028761985,22.4057360049088,1.0501381552487,1.7220985424613,2.636078095597,8.16360732049935,54.9493189771511,73.8922865867039,43.7405486580101,32.6297380800243,62.8178901841457,0,
192301.931455728,1.93145572798676,0.405119318042647,0.393865520227122,0,0.011253797815525,29.3448391683596,29.3448391683596,22.4754165254143,1.0199248876107,1.6830643317025,2.5956963154098,7.89303204314275,54.5361159598542,74.44359417849,44.8586801260244,33.7594822720275,62.8797580687969,0,
192202.068130698,2.06813069750206,0.407309024987187,0.393920349052419,0,0.013388675934768,28.7203150122367,28.7203150122367,21.7372843368626,0.975477037207099,1.6243656014895,2.88620883316,7.10593669419111,53.7980546017252,72.7332506815969,44.5347419020254,33.4470674960176,62.8416599413904,0,
192102.000671319,2.0006713194889,0.407411443857926,0.396537418642133,0,0.010874025215793,28.720212593366,28.720212593366,21.7433426345166,0.892318605626002,1.7628715670789,2.7196323226727,8.81642013944432,51.4369919041656,70.2975522893439,44.0035520580132,32.9273831640021,62.8674913681461,0,
192002.037474493,2.03747449300135,0.410768542282124,0.397321616875731,0,0.013446925406393,29.1404832041803,29.1404832041803,22.0752284253779,0.977259704785101,1.6301018767497,2.8983623596787,7.33382031607087,54.1513264119885,73.116827595328,44.4948027660139,33.4301923399908,62.9142636670149,0,
191901.871099757,1.87109975650674,0.408015735399552,0.400502416543652,0,0.00751331885590001,29.0476847983689,29.0476847983689,21.9230168574838,1.021945225121,1.6923791278692,2.6092481387033,8.16348745896453,55.1596543685889,73.998496975014,44.7768896219786,33.7238195820246,62.8737593728292,0,
191801.809182986,1.8091829859768,0.41219249883628,0.402865083538412,0,0.00932741529786801,29.0313759361698,29.0313759361698,21.8465110075151,1.0453936500672,1.7094927828097,2.6245610130635,8.63501685715695,49.0716517733347,75.0065459477469,44.8501397739747,33.8085920740268,62.8754712740774,0,
191701.851560866,1.85156086599454,0.416629878425692,0.408614122452789,0,0.00801575597290299,29.0269385565804,29.0269385565804,21.8446874226205,1.0446592951999,1.6942747261408,2.5982332554069,8.66839019211218,53.8683663681752,73.9846851648736,44.7148796879919,33.6848363180179,62.8494653102825,0,
